659
54
657
358
138
2
870
90
526
478
66
145
147
590
558
142
918
124
643
62
55
359
723
141
525
427
650
871
645
102
286
917
63
562
284
732
731
428
542
133
550
648
360
498
429
65
136
355
640
873
97
0
489
332
641
39
729
436
14
654
798
543
131
216
262
553
726
945
292
53
844
283
534
425
61
285
353
868
10
215
856
1
538
214
46
773
128
730
605
221
610
865
348
779
208
405
867
533
411
591
129
476
611
45
134
552
859
127
139
263
218
794
91
921
872
89
653
561
171
135
279
267
602
272
220
854
477
589
932
287
777
101
490
805
711
212
524
551
497
606
876
270
494
554
778
608
724
51
37
701
50
219
426
722
9
846
651
787
636
725
281
125
864
935
352
361
424
780
800
277
781
855
60
362
540
555
100
790
863
38
599
356
266
334
527
637
948
563
700
559
721
720
52
213
276
601
103
785
639
644
556
707
783
140
848
845
265
207
849
434
947
795
939
541
940
363
423
665
357
776
793
188
343
784
88
668
926
36
774
928
336
479
335
916
772
433
638
652
337
210
340
144
866
597
851
727
209
944
495
67
719
344
646
274
539
714
