timestamps,tp9,af7,af8,tp10,right aux
1706074923.533204,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.5363688,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.5523095,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.567609,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.5842457,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.6011977,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.6174488,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.6332567,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.6509905,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.6666193,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.683396,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.69995,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.717516,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.7344067,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.7500324,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.7667089,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.7832434,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.8000789,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.8174732,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.834282,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.8500464,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.866718,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.8833659,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.9009075,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.916649,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.9333906,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.950725,795.3846435546875,788.937744140625,1337.7288818359375,866.7033081054688,806.6666870117188
1706074923.9684916,808.6813354492188,791.3552856445312,1315.970703125,1100.805908203125,913.040283203125
1706074923.970426,808.6813354492188,791.3552856445312,1315.970703125,1100.805908203125,913.040283203125
1706074923.9869153,808.6813354492188,791.3552856445312,1315.970703125,1100.805908203125,913.040283203125
1706074924.0028615,812.7106323242188,800.6226806640625,1178.5714111328125,1086.7032470703125,923.5164794921875
1706074924.0194433,782.4908447265625,792.5640869140625,152.3076934814453,405.3479919433594,704.7252807617188
1706074924.035392,782.4908447265625,792.5640869140625,152.3076934814453,405.3479919433594,704.7252807617188
1706074924.051999,779.2673950195312,776.8497924804688,618.09521484375,635.018310546875,790.952392578125
1706074924.0675032,779.2673950195312,776.8497924804688,618.09521484375,635.018310546875,790.952392578125
1706074924.0831964,779.2673950195312,776.8497924804688,618.09521484375,635.018310546875,790.952392578125
1706074924.1020827,773.2234497070312,786.5201416015625,404.1391906738281,534.6886596679688,711.97802734375
1706074924.1193678,773.2234497070312,786.5201416015625,404.1391906738281,534.6886596679688,711.97802734375
1706074924.134242,773.2234497070312,786.5201416015625,404.1391906738281,534.6886596679688,711.97802734375
1706074924.1536486,785.7142944335938,791.7582397460938,91.46520233154297,526.2271118164062,659.1941528320312
1706074924.1688325,785.7142944335938,791.7582397460938,91.46520233154297,526.2271118164062,659.1941528320312
1706074924.185271,772.0146484375,790.1465454101562,329.5970764160156,652.7472534179688,788.937744140625
1706074924.2022147,800.2197875976562,791.3552856445312,362.23443603515625,705.93408203125,695.4578857421875
1706074924.2174394,800.2197875976562,791.3552856445312,362.23443603515625,705.93408203125,695.4578857421875
1706074924.234175,767.1795043945312,788.1318969726562,159.1575164794922,400.5128173828125,608.02197265625
1706074924.2498393,767.1795043945312,788.1318969726562,159.1575164794922,400.5128173828125,608.02197265625
1706074924.2695396,802.2344360351562,801.025634765625,765.970703125,849.3773193359375,767.1795043945312
1706074924.2859375,805.054931640625,784.5054931640625,1359.89013671875,953.7362670898438,868.7179565429688
1706074924.3018367,805.054931640625,784.5054931640625,1359.89013671875,953.7362670898438,868.7179565429688
1706074924.318531,772.4176025390625,776.4468994140625,688.6080322265625,498.8278503417969,668.4615478515625
1706074924.3331773,814.7252807617188,773.2234497070312,902.1611938476562,1006.923095703125,1051.6483154296875
1706074924.3508627,814.7252807617188,773.2234497070312,902.1611938476562,1006.923095703125,1051.6483154296875
1706074924.3665147,814.7252807617188,773.2234497070312,902.1611938476562,1006.923095703125,1051.6483154296875
1706074924.384171,792.5640869140625,774.8351440429688,1069.3773193359375,836.886474609375,729.3040161132812
1706074924.4009209,834.8717651367188,778.8644409179688,1028.2784423828125,1074.21240234375,817.5457763671875
1706074924.4175675,834.8717651367188,778.8644409179688,1028.2784423828125,1074.21240234375,817.5457763671875
1706074924.434259,808.6813354492188,781.6849975585938,1249.4871826171875,1074.21240234375,806.2637329101562
1706074924.4498928,808.6813354492188,781.6849975585938,1249.4871826171875,1074.21240234375,806.2637329101562
1706074924.4675531,788.1318969726562,796.1904907226562,47.14285659790039,442.0146484375,614.06591796875
1706074924.4707382,805.4578857421875,786.923095703125,584.6520385742188,792.5640869140625,740.1831665039062
1706074924.485643,780.4761962890625,789.3406372070312,102.74725341796875,401.72161865234375,626.5567626953125
1706074924.50095,780.4761962890625,789.3406372070312,102.74725341796875,401.72161865234375,626.5567626953125
1706074924.518676,786.1171875,795.3846435546875,530.6593627929688,539.120849609375,679.7435913085938
1706074924.5356193,819.1575317382812,794.5787353515625,1272.4542236328125,1135.054931640625,883.2234497070312
1706074924.552007,774.4322509765625,783.2966918945312,980.3296508789062,824.7985229492188,732.12451171875
1706074924.567574,815.5311279296875,785.3113403320312,843.7362670898438,1035.93408203125,883.2234497070312
1706074924.583154,815.5311279296875,785.3113403320312,843.7362670898438,1035.93408203125,883.2234497070312
1706074924.6008167,803.4432373046875,797.3992919921875,462.967041015625,744.6153564453125,729.3040161132812
1706074924.6175017,775.2380981445312,793.7728881835938,568.1318969726562,714.7985229492188,995.6410522460938
1706074924.6352262,796.996337890625,792.967041015625,437.9853515625,803.8461303710938,817.94873046875
1706074924.6498437,786.923095703125,797.3992919921875,1284.13916015625,1029.084228515625,766.3735961914062
1706074924.6665416,786.923095703125,797.3992919921875,1284.13916015625,1029.084228515625,766.3735961914062
1706074924.6831524,786.923095703125,797.3992919921875,1284.13916015625,1029.084228515625,766.3735961914062
1706074924.7020388,786.923095703125,797.3992919921875,1284.13916015625,1029.084228515625,766.3735961914062
1706074924.7205706,774.4322509765625,788.937744140625,418.24176025390625,521.3919677734375,660.0
1706074924.7353537,774.4322509765625,788.937744140625,418.24176025390625,521.3919677734375,660.0
1706074924.7518728,809.084228515625,790.1465454101562,801.4285888671875,994.4322509765625,792.1611938476562
1706074924.7539206,809.084228515625,790.1465454101562,801.4285888671875,994.4322509765625,792.1611938476562
1706074924.7701085,809.084228515625,790.1465454101562,801.4285888671875,994.4322509765625,792.1611938476562
1706074924.7851574,809.084228515625,790.1465454101562,801.4285888671875,994.4322509765625,792.1611938476562
1706074924.7891228,790.5494384765625,788.5347900390625,1224.1025390625,1052.857177734375,871.1355590820312
1706074924.802568,803.4432373046875,801.025634765625,900.5494384765625,781.2820434570312,687.8021850585938
1706074924.8185036,803.4432373046875,801.025634765625,900.5494384765625,781.2820434570312,687.8021850585938
1706074924.8341742,793.7728881835938,790.952392578125,702.3076782226562,665.6410522460938,646.7033081054688
1706074924.83878,793.7728881835938,790.952392578125,702.3076782226562,665.6410522460938,646.7033081054688
1706074924.8543324,793.7728881835938,790.952392578125,702.3076782226562,665.6410522460938,646.7033081054688
1706074924.868636,793.7728881835938,790.952392578125,702.3076782226562,665.6410522460938,646.7033081054688
1706074924.885192,805.4578857421875,801.8314819335938,1226.5201416015625,972.2710571289062,748.6447143554688
1706074924.9018185,773.6264038085938,794.1758422851562,159.96336364746094,468.6080627441406,661.6116943359375
1706074924.9183202,793.7728881835938,796.5933837890625,1153.186767578125,926.3369750976562,786.1171875
1706074924.9341836,823.5897216796875,795.7875366210938,759.9267578125,986.3735961914062,940.4395751953125
1706074924.9374907,823.5897216796875,795.7875366210938,759.9267578125,986.3735961914062,940.4395751953125
1706074924.9521232,823.5897216796875,795.7875366210938,759.9267578125,986.3735961914062,940.4395751953125
1706074924.9676008,823.5897216796875,795.7875366210938,759.9267578125,986.3735961914062,940.4395751953125
1706074924.983253,823.5897216796875,795.7875366210938,759.9267578125,986.3735961914062,940.4395751953125
1706074925.0008097,795.3846435546875,795.3846435546875,173.6630096435547,635.8241577148438,792.5640869140625
1706074925.0186696,795.3846435546875,795.3846435546875,173.6630096435547,635.8241577148438,792.5640869140625
1706074925.0341468,795.3846435546875,796.5933837890625,510.5128173828125,786.5201416015625,745.4212646484375
1706074925.050799,778.8644409179688,794.981689453125,70.5128173828125,419.8534851074219,635.8241577148438
1706074925.0665324,778.8644409179688,794.981689453125,70.5128173828125,419.8534851074219,635.8241577148438
1706074925.084166,780.0732421875,786.1171875,42.71062088012695,448.05859375,647.5091552734375
1706074925.1008234,803.8461303710938,787.3259887695312,544.7619018554688,884.8351440429688,891.6849975585938
1706074925.1164603,803.8461303710938,787.3259887695312,544.7619018554688,884.8351440429688,891.6849975585938
1706074925.1351564,783.2966918945312,791.7582397460938,29.41391944885254,477.4725341796875,680.952392578125
1706074925.1497974,783.2966918945312,791.7582397460938,29.41391944885254,477.4725341796875,680.952392578125
1706074925.1665137,783.2966918945312,791.7582397460938,29.41391944885254,477.4725341796875,680.952392578125
1706074925.185188,784.1025390625,794.1758422851562,1042.3809814453125,767.9853515625,660.0
1706074925.1998405,784.1025390625,794.1758422851562,1042.3809814453125,767.9853515625,660.0
1706074925.2185001,826.4102783203125,794.981689453125,1068.16845703125,1089.120849609375,891.6849975585938
1706074925.234159,826.4102783203125,794.981689453125,1068.16845703125,1089.120849609375,891.6849975585938
1706074925.2498298,826.4102783203125,794.981689453125,1068.16845703125,1089.120849609375,891.6849975585938
1706074925.2675278,783.2966918945312,793.3699340820312,97.5091552734375,427.9120788574219,628.5714111328125
1706074925.283996,783.2966918945312,793.3699340820312,97.5091552734375,427.9120788574219,628.5714111328125
1706074925.3018887,765.1648559570312,784.908447265625,22.96703338623047,454.9084167480469,669.2673950195312
1706074925.3175666,778.4615478515625,784.1025390625,1050.4395751953125,937.2161254882812,813.113525390625
1706074925.334071,778.4615478515625,784.1025390625,1050.4395751953125,937.2161254882812,813.113525390625
1706074925.3507364,778.4615478515625,784.1025390625,1050.4395751953125,937.2161254882812,813.113525390625
1706074925.3684025,782.087890625,796.996337890625,880.0,805.8607788085938,751.8681030273438
1706074925.3851192,782.087890625,796.996337890625,880.0,805.8607788085938,751.8681030273438
1706074925.401001,782.087890625,796.996337890625,880.0,805.8607788085938,751.8681030273438
1706074925.4175856,763.9560546875,792.5640869140625,580.6226806640625,697.4725341796875,985.1648559570312
1706074925.4341803,813.91943359375,789.3406372070312,850.1831665039062,1054.06591796875,799.010986328125
1706074925.4509885,813.91943359375,789.3406372070312,850.1831665039062,1054.06591796875,799.010986328125
1706074925.4674976,789.3406372070312,793.7728881835938,549.5970458984375,774.4322509765625,799.010986328125
1706074925.471076,789.3406372070312,793.7728881835938,549.5970458984375,774.4322509765625,799.010986328125
1706074925.4855702,789.3406372070312,793.7728881835938,549.5970458984375,774.4322509765625,799.010986328125
1706074925.501758,791.7582397460938,794.1758422851562,579.010986328125,548.3883056640625,574.5787353515625
1706074925.5174263,822.7838745117188,794.5787353515625,936.8131713867188,941.6483764648438,837.2893676757812
1706074925.5341368,822.7838745117188,794.5787353515625,936.8131713867188,941.6483764648438,837.2893676757812
1706074925.549774,794.981689453125,790.5494384765625,230.07325744628906,543.5531005859375,911.4285888671875
1706074925.5686967,788.1318969726562,790.5494384765625,209.5238037109375,485.5311279296875,622.930419921875
1706074925.5830953,818.7545776367188,787.3259887695312,1392.5274658203125,1115.3114013671875,901.3552856445312
1706074925.601762,838.4981689453125,785.3113403320312,1201.5384521484375,1041.5750732421875,798.6080322265625
1706074925.6174774,838.4981689453125,785.3113403320312,1201.5384521484375,1041.5750732421875,798.6080322265625
1706074925.6353185,827.6190185546875,785.3113403320312,1215.6409912109375,1096.776611328125,854.6153564453125
1706074925.6387265,809.084228515625,784.908447265625,1280.10986328125,1030.6959228515625,1088.3150634765625
1706074925.6525574,809.084228515625,784.908447265625,1280.10986328125,1030.6959228515625,1088.3150634765625
1706074925.6693301,777.2527465820312,784.1025390625,174.06593322753906,419.4505615234375,619.3040161132812
1706074925.6851778,777.2527465820312,784.1025390625,174.06593322753906,419.4505615234375,619.3040161132812
1706074925.699849,777.2527465820312,784.1025390625,174.06593322753906,419.4505615234375,619.3040161132812
1706074925.7174883,777.2527465820312,784.1025390625,174.06593322753906,419.4505615234375,619.3040161132812
1706074925.733181,777.2527465820312,784.1025390625,174.06593322753906,419.4505615234375,619.3040161132812
1706074925.7519112,781.6849975585938,794.5787353515625,217.1794891357422,477.8754577636719,591.5018310546875
1706074925.7554264,781.6849975585938,794.5787353515625,217.1794891357422,477.8754577636719,591.5018310546875
1706074925.7694383,781.6849975585938,794.5787353515625,217.1794891357422,477.8754577636719,591.5018310546875
1706074925.784985,766.3735961914062,795.7875366210938,94.28571319580078,450.4761962890625,641.4652099609375
1706074925.8008757,783.6996459960938,799.4139404296875,53.18681335449219,466.996337890625,931.1721801757812
1706074925.8037915,783.6996459960938,799.4139404296875,53.18681335449219,466.996337890625,931.1721801757812
1706074925.8187826,783.6996459960938,799.4139404296875,53.18681335449219,466.996337890625,931.1721801757812
